Name	Freq	Confidence
dong sy	19.0	1.0
ly tuong	19.0	1.0
cong du	19.0	1.0
bang chi	19.0	1.0
duong que	19.0	1.0
duong ton	19.0	1.0
ngo tin	19.0	1.0
cam hoa	19.0	1.0
ong ro	19.0	1.0
my the	19.0	1.0
chau hoa	19.0	1.0
chau to	19.0	1.0
quan tu	19.0	1.0
long tam	19.0	1.0
chieu xuan	19.0	1.0
an linh	19.0	1.0
lam trieu	19.0	1.0
chi trieu	19.0	1.0
an tuyet	19.0	1.0
huan phan	19.0	1.0
man phan	19.0	1.0
cong vi	19.0	1.0
na phan	19.0	1.0
cuc phan	19.0	1.0
bac cao	19.0	1.0
ha khai	19.0	1.0
lam quach	19.0	1.0
quach thien	19.0	1.0
bach luong	19.0	1.0
ban vu	19.0	1.0
bui tin	19.0	1.0
bui tat	19.0	1.0
buu huynh	19.0	1.0
cam xuan	19.0	1.0
can ha	19.0	1.0
thien tong	19.0	1.0
chu dong	19.0	1.0
cam chu	19.0	1.0
chau chu	19.0	1.0
chu hue	19.0	1.0
chuong huynh	19.0	1.0
ta tri	19.0	1.0
ta tam	19.0	1.0
tam trieu	19.0	1.0
hoa tang	19.0	1.0
mai than	19.0	1.0
kieu to	19.0	1.0
luong to	19.0	1.0
khai lam	19.0	1.0
thao ton	19.0	1.0
kieu thang	19.0	1.0
man truong	19.0	1.0
chung vo	19.0	1.0
luu vo	19.0	1.0
le nang	19.0	1.0
le nham	19.0	1.0
le ty	19.0	1.0
hoa lo	19.0	1.0
luu tram	19.0	1.0
long nong	19.0	1.0
jan kra	19.0	1.0
ha hua	19.0	1.0
chuong vo	18.0	1.0
dam vinh	18.0	1.0
dam lan	18.0	1.0
buu van	18.0	1.0
cam lai	18.0	1.0
chi thong	18.0	1.0
cong vien	18.0	1.0
dai vuong	18.0	1.0
dinh duan	18.0	1.0
dinh luat	18.0	1.0
dinh nham	18.0	1.0
dang tiep	18.0	1.0
dong trieu	18.0	1.0
ha khang	18.0	1.0
hai tam	18.0	1.0
hoa son	18.0	1.0
dang thoa	18.0	1.0
la tuyet	18.0	1.0
linh thach	18.0	1.0
nam thien	18.0	1.0
gia thien	18.0	1.0
toan vinh	18.0	1.0
bao chung	18.0	1.0
my tuong	18.0	1.0
khoai van	18.0	1.0
ngoan vu	18.0	1.0
danh mai	18.0	1.0
bang dao	18.0	1.0
cu dao	18.0	1.0
dai ha	18.0	1.0
dao thoa	18.0	1.0
cong sy	18.0	1.0
tuan tung	18.0	1.0
di van	18.0	1.0
dau duong	18.0	1.0
dau hai	18.0	1.0
diem lam	18.0	1.0
cong dien	18.0	1.0
bao diep	18.0	1.0
diep hai	18.0	1.0
boi tran	18.0	1.0
dieu vy	18.0	1.0
cong thu	18.0	1.0
dinh tang	18.0	1.0
bao tin	18.0	1.0
dinh nu	18.0	1.0
thu vy	18.0	1.0
phat thuan	18.0	1.0
khai tien	18.0	1.0
dinh ton	18.0	1.0
quan tuan	18.0	1.0
rang van	18.0	1.0
dinh toi	18.0	1.0
khai viet	18.0	1.0
man vo	18.0	1.0
tin xuan	18.0	1.0
do thy	18.0	1.0
ba sang	18.0	1.0
do thoa	18.0	1.0
cong to	18.0	1.0
an dieu	18.0	1.0
do lieu	18.0	1.0
linh son	18.0	1.0
cam tho	18.0	1.0
doan tham	18.0	1.0
dai the	18.0	1.0
nhieu van	18.0	1.0
dong tu	18.0	1.0
dong lan	18.0	1.0
bach dong	18.0	1.0
du tuan	18.0	1.0
bach thai	18.0	1.0
chau hung	18.0	1.0
bach chi	18.0	1.0
gia thang	18.0	1.0
chau toan	18.0	1.0
huynh triet	18.0	1.0
kim lieu	18.0	1.0
co tran	18.0	1.0
moi van	18.0	1.0
sao van	18.0	1.0
teo van	18.0	1.0
mi phan	18.0	1.0
mo phan	18.0	1.0
lieu mai	18.0	1.0
quach truong	18.0	1.0
quach viet	18.0	1.0
quach the	18.0	1.0
be huynh	18.0	1.0
huynh thoa	18.0	1.0
bo le	18.0	1.0
bien bui	18.0	1.0
bao lan	18.0	1.0
bui chuong	18.0	1.0
bui ho	18.0	1.0
cao dac	18.0	1.0
chu tra	18.0	1.0
chu ngan	18.0	1.0
nam vi	18.0	1.0
ba ta	18.0	1.0
gia ta	18.0	1.0
tai vuong	18.0	1.0
tang tuan	18.0	1.0
mai tang	18.0	1.0
thach trinh	18.0	1.0
la thang	18.0	1.0
thoi tran	18.0	1.0
tieu truong	18.0	1.0
nam tong	18.0	1.0
hoa tong	18.0	1.0
ke tran	18.0	1.0
hinh tran	18.0	1.0
toi tran	18.0	1.0
em tran	18.0	1.0
hau luu	18.0	1.0
loan ly	18.0	1.0
lai tam	18.0	1.0
hang trieu	18.0	1.0
sang trinh	18.0	1.0
khai luong	18.0	1.0
luc truong	18.0	1.0
lap truong	18.0	1.0
si truong	18.0	1.0
kieu nam	18.0	1.0
luu vi	18.0	1.0
khuat viet	18.0	1.0
ha thong	18.0	1.0
tuyet vuong	18.0	1.0
ma thao	18.0	1.0
la vu	18.0	1.0
huynh lai	18.0	1.0
lai lan	18.0	1.0
lam loan	18.0	1.0
le sen	18.0	1.0
hua le	18.0	1.0
hai lo	18.0	1.0
huynh sy	18.0	1.0
dong luu	18.0	1.0
dai luu	18.0	1.0
kha ngo	18.0	1.0
ha kiet	18.0	1.0
dam kien	17.0	1.0
bang the	17.0	1.0
thao trong	17.0	1.0
lau van	17.0	1.0
dang thy	17.0	1.0
dang suong	17.0	1.0
cao khang	17.0	1.0
cong tru	17.0	1.0
dang du	17.0	1.0
dinh sam	17.0	1.0
dinh song	17.0	1.0
dan duc	17.0	1.0
dang giap	17.0	1.0
dang na	17.0	1.0
na ni	17.0	1.0
hoa lan	17.0	1.0
duc lap	17.0	1.0
kiet the	17.0	1.0
the thu	17.0	1.0
ai lien	17.0	1.0
kim tham	17.0	1.0
kim thy	17.0	1.0
loi my	17.0	1.0
my vi	17.0	1.0
hung khai	17.0	1.0
long tung	17.0	1.0
sac van	17.0	1.0
tuc van	17.0	1.0
danh xuan	17.0	1.0
toi xuan	17.0	1.0
be linh	17.0	1.0
dao hao	17.0	1.0
can cong	17.0	1.0
dao kha	17.0	1.0
han linh	17.0	1.0
ho kha	17.0	1.0
lam sy	17.0	1.0
kien sy	17.0	1.0
dan ly	17.0	1.0
bach thien	17.0	1.0
bac tien	17.0	1.0
chien tien	17.0	1.0
dich van	17.0	1.0
sach van	17.0	1.0
than viet	17.0	1.0
nam vinh	17.0	1.0
cong dau	17.0	1.0
dau mai	17.0	1.0
dau thu	17.0	1.0
kim lanh	17.0	1.0
dinh thy	17.0	1.0
bao kien	17.0	1.0
duc hop	17.0	1.0
ho ky	17.0	1.0
thien tuong	17.0	1.0
coi van	17.0	1.0
sang viet	17.0	1.0
viet viet	17.0	1.0
do kha	17.0	1.0
do tue	17.0	1.0
do giap	17.0	1.0
dong tam	17.0	1.0
do liem	17.0	1.0
hao thai	17.0	1.0
thien vy	17.0	1.0
to vuong	17.0	1.0
cham van	17.0	1.0
khoe van	17.0	1.0
tri viet	17.0	1.0
doai van	17.0	1.0
doan khai	17.0	1.0
chi thang	17.0	1.0
doan phat	17.0	1.0
lieu xuan	17.0	1.0
toai van	17.0	1.0
ly quan	17.0	1.0
dong hien	17.0	1.0
duong vien	17.0	1.0
gia hy	17.0	1.0
hai tri	17.0	1.0
huynh mi	17.0	1.0
linh mac	17.0	1.0
luong sy	17.0	1.0
toan tri	17.0	1.0
hao tuan	17.0	1.0
khu van	17.0	1.0
le san	17.0	1.0
son vi	17.0	1.0
thoan tran	17.0	1.0
lan rah	17.0	1.0
mi vu	17.0	1.0
giao phan	17.0	1.0
bui giap	17.0	1.0
gioi tran	17.0	1.0
khong mai	17.0	1.0
lanh xuan	17.0	1.0
thai thang	17.0	1.0
chien the	17.0	1.0
cho van	17.0	1.0
khien van	17.0	1.0
van xe	17.0	1.0
hoi phan	17.0	1.0
chau vinh	17.0	1.0
dac huynh	17.0	1.0
phan song	17.0	1.0
phan xuyen	17.0	1.0
than tien	17.0	1.0
pho tran	17.0	1.0
quach tan	17.0	1.0
quan thu	17.0	1.0
bach hoa	17.0	1.0
bui cham	17.0	1.0
duc hua	17.0	1.0
duc nham	17.0	1.0
bui lap	17.0	1.0
ngo vien	17.0	1.0
khai vuong	17.0	1.0
buu truong	17.0	1.0
cao chung	17.0	1.0
chau lan	17.0	1.0
khang ly	17.0	1.0
chu sy	17.0	1.0
chung my	17.0	1.0
tang thien	17.0	1.0
hien tang	17.0	1.0
hue thai	17.0	1.0
kim than	17.0	1.0
than the	17.0	1.0
kieu the	17.0	1.0
ho luan	17.0	1.0
thien ton	17.0	1.0
long tong	17.0	1.0
lich tran	17.0	1.0
hoat tran	17.0	1.0
hua tran	17.0	1.0
huynh si	17.0	1.0
may tran	17.0	1.0
huan ngo	17.0	1.0
tri trinh	17.0	1.0
bao trieu	17.0	1.0
luu trieu	17.0	1.0
luan trinh	17.0	1.0
lai toan	17.0	1.0
lo xuan	17.0	1.0
tue vu	17.0	1.0
song vo	17.0	1.0
que vu	17.0	1.0
kien vuong	17.0	1.0
le ma	17.0	1.0
la quan	17.0	1.0
la tung	17.0	1.0
hau ly	17.0	1.0
lo viet	17.0	1.0
lu mai	17.0	1.0
luc thu	17.0	1.0
chien luong	17.0	1.0
ly thang	17.0	1.0
kien ly	17.0	1.0
neang soc	17.0	1.0
man ngo	17.0	1.0
kieu tam	17.0	1.0
dai son	16.0	1.0
dam dieu	16.0	1.0
dam luong	16.0	1.0
dan doan	16.0	1.0
dan tien	16.0	1.0
ba khang	16.0	1.0
dang hop	16.0	1.0
cat linh	16.0	1.0
danh tu	16.0	1.0
dong my	16.0	1.0
duc lien	16.0	1.0
dang hoi	16.0	1.0
thach truong	16.0	1.0
chung the	16.0	1.0
diem tu	16.0	1.0
trinh tuong	16.0	1.0
hien tien	16.0	1.0
cai van	16.0	1.0
dang doi	16.0	1.0
hat van	16.0	1.0
sai van	16.0	1.0
hao vi	16.0	1.0
bao nu	16.0	1.0
nham xuan	16.0	1.0
sy xuan	16.0	1.0
ba ky	16.0	1.0
du duong	16.0	1.0
hue lan	16.0	1.0
thang thien	16.0	1.0
diep tien	16.0	1.0
tieu vy	16.0	1.0
hau trong	16.0	1.0
van ve	16.0	1.0
dau vu	16.0	1.0
dau viet	16.0	1.0
cong diep	16.0	1.0
dien luong	16.0	1.0
diep gia	16.0	1.0
gia vi	16.0	1.0
diep mong	16.0	1.0
dieu tram	16.0	1.0
ba tho	16.0	1.0
bao luan	16.0	1.0
cam thach	16.0	1.0
cong loi	16.0	1.0
cung dinh	16.0	1.0
hien tuan	16.0	1.0
dinh hua	16.0	1.0
dinh xuyen	16.0	1.0
dinh si	16.0	1.0
be dinh	16.0	1.0
dan thu	16.0	1.0
du trong	16.0	1.0
van xo	16.0	1.0
thach xuan	16.0	1.0
diu le	16.0	1.0
do tin	16.0	1.0
gia khai	16.0	1.0
gia quan	16.0	1.0
chanh huynh	16.0	1.0
le mien	16.0	1.0
hong men	16.0	1.0
tan tri	16.0	1.0
chau trong	16.0	1.0
hoach van	16.0	1.0
doan xuyen	16.0	1.0
chuong viet	16.0	1.0
dong thang	16.0	1.0
cong nong	16.0	1.0
dong ngan	16.0	1.0
du thao	16.0	1.0
dien duong	16.0	1.0
duong luc	16.0	1.0
cong lap	16.0	1.0
la vi	16.0	1.0
kiet lam	16.0	1.0
le may	16.0	1.0
duong tieu	16.0	1.0
duong tat	16.0	1.0
bai van	16.0	1.0
duong lo	16.0	1.0
sam thu	16.0	1.0
sao tran	16.0	1.0
gia lu	16.0	1.0
giao truong	16.0	1.0
ba tam	16.0	1.0
diem xuan	16.0	1.0
duc hoi	16.0	1.0
ha thieu	16.0	1.0
bang ha	16.0	1.0
ho thy	16.0	1.0
bang hong	16.0	1.0
hung linh	16.0	1.0
ngan nu	16.0	1.0
ta trinh	16.0	1.0
hong tra	16.0	1.0
thach thien	16.0	1.0
he van	16.0	1.0
te van	16.0	1.0
ba bach	16.0	1.0
luc phan	16.0	1.0
phan tue	16.0	1.0
dong ta	16.0	1.0
tra vy	16.0	1.0
tron van	16.0	1.0
thach vo	16.0	1.0
lu tuan	16.0	1.0
linh quan	16.0	1.0
bo xuan	16.0	1.0
cat vu	16.0	1.0
bui chuc	16.0	1.0
bui hoc	16.0	1.0
bui tang	16.0	1.0
hoa nam	16.0	1.0
bui song	16.0	1.0
bui ta	16.0	1.0
tai tang	16.0	1.0
cao luan	16.0	1.0
cao vuong	16.0	1.0
diep luong	16.0	1.0
cao nu	16.0	1.0
nu vy	16.0	1.0
chu nga	16.0	1.0
cong lai	16.0	1.0
tuyet vi	16.0	1.0
huynh ta	16.0	1.0
quan tang	16.0	1.0
gia tang	16.0	1.0
tu tu	16.0	1.0
ha thach	16.0	1.0
dieu thai	16.0	1.0
le thiep	16.0	1.0
la tu	16.0	1.0
to tuyet	16.0	1.0
huynh ton	16.0	1.0
cong tong	16.0	1.0
hoa lai	16.0	1.0
nang tran	16.0	1.0
kha linh	16.0	1.0
mai phat	16.0	1.0
kieu mong	16.0	1.0
thang trieu	16.0	1.0
kieu trieu	16.0	1.0
tham trinh	16.0	1.0
phat trinh	16.0	1.0
truong tue	16.0	1.0
ly tram	16.0	1.0
mong truong	16.0	1.0
le vang	16.0	1.0
cat vo	16.0	1.0
hop vu	16.0	1.0
vu vui	16.0	1.0
ma the	16.0	1.0
cong la	16.0	1.0
la son	16.0	1.0
lai tu	16.0	1.0
lam loi	16.0	1.0
le luat	16.0	1.0
le xoan	16.0	1.0
huynh lieu	16.0	1.0
lo thao	16.0	1.0
ha luan	16.0	1.0
kim luc	16.0	1.0
luu tai	16.0	1.0
luu sang	16.0	1.0
danh ngo	16.0	1.0
chien ha	16.0	1.0
ho suong	16.0	1.0
ha khuat	16.0	1.0
ho tham	16.0	1.0
dien huynh	16.0	1.0
dam thang	15.0	1.0
dam dang	15.0	1.0
danh hong	15.0	1.0
dam dao	15.0	1.0
dang lap	15.0	1.0
chieu dang	15.0	1.0
bien hai	15.0	1.0
lam song	15.0	1.0
dang liem	15.0	1.0
dang qui	15.0	1.0
loan thao	15.0	1.0
hang mong	15.0	1.0
nong toan	15.0	1.0
dang tat	15.0	1.0
the tuong	15.0	1.0
bao tieu	15.0	1.0
bong tran	15.0	1.0
ky trong	15.0	1.0
khan van	15.0	1.0
may van	15.0	1.0
trac van	15.0	1.0
danh long	15.0	1.0
danh thai	15.0	1.0
danh tung	15.0	1.0
dao loi	15.0	1.0
duc lang	15.0	1.0
kim quan	15.0	1.0
nu xuan	15.0	1.0
linh sy	15.0	1.0
lap tan	15.0	1.0
an trieu	15.0	1.0
man tue	15.0	1.0
diem luu	15.0	1.0
gia ky	15.0	1.0
diep vi	15.0	1.0
dieu tu	15.0	1.0
thach tu	15.0	1.0
ai thu	15.0	1.0
dinh thuat	15.0	1.0
dac nam	15.0	1.0
duc liem	15.0	1.0
gia thao	15.0	1.0
hoa hung	15.0	1.0
an bang	15.0	1.0
hien tam	15.0	1.0
luan tien	15.0	1.0
cap van	15.0	1.0
chau tuong	15.0	1.0
chi than	15.0	1.0
duc giap	15.0	1.0
ai ha	15.0	1.0
can do	15.0	1.0
lai long	15.0	1.0
phan thiet	15.0	1.0
ta trong	15.0	1.0
mo van	15.0	1.0
tao xuan	15.0	1.0
doan kiet	15.0	1.0
doan thach	15.0	1.0
tien trien	15.0	1.0
dong tuyet	15.0	1.0
dong yen	15.0	1.0
dong to	15.0	1.0
my quan	15.0	1.0
du linh	15.0	1.0
hien vy	15.0	1.0
duong mi	15.0	1.0
chan duong	15.0	1.0
duong tin	15.0	1.0
can duong	15.0	1.0
gia kien	15.0	1.0
duong quach	15.0	1.0
thai thuan	15.0	1.0
ha mong	15.0	1.0
tanh van	15.0	1.0
hue xuan	15.0	1.0
san vu	15.0	1.0
gam tran	15.0	1.0
van xuong	15.0	1.0
giao xuan	15.0	1.0
giao vu	15.0	1.0
giap vo	15.0	1.0
an dac	15.0	1.0
lai thien	15.0	1.0
ky luong	15.0	1.0
cat phan	15.0	1.0
quan thien	15.0	1.0
mai tham	15.0	1.0
cu tien	15.0	1.0
boi van	15.0	1.0
bac phan	15.0	1.0
liem phan	15.0	1.0
lieu phan	15.0	1.0
du phan	15.0	1.0
bao kha	15.0	1.0
dieu nu	15.0	1.0
hang ngan	15.0	1.0
han to	15.0	1.0
trieu vinh	15.0	1.0
na vo	15.0	1.0
an quach	15.0	1.0
lan quach	15.0	1.0
quach trong	15.0	1.0
chan huynh	15.0	1.0
toan tu	15.0	1.0
bach lan	15.0	1.0
bui hop	15.0	1.0
bui dam	15.0	1.0
bui lich	15.0	1.0
lam tho	15.0	1.0
tang the	15.0	1.0
bao thoa	15.0	1.0
ly tong	15.0	1.0
truong vien	15.0	1.0
can linh	15.0	1.0
la lan	15.0	1.0
gia hua	15.0	1.0
chau lai	15.0	1.0
cuc truong	15.0	1.0
ta tai	15.0	1.0
phat ta	15.0	1.0
hue ta	15.0	1.0
tang vinh	15.0	1.0
my thach	15.0	1.0
dan vy	15.0	1.0
lien ly	15.0	1.0
hien than	15.0	1.0
ly tieu	15.0	1.0
sang to	15.0	1.0
kien to	15.0	1.0
an to	15.0	1.0
hau lam	15.0	1.0
the to	15.0	1.0
toan tong	15.0	1.0
hien tong	15.0	1.0
hang tong	15.0	1.0
tram vuong	15.0	1.0
bon tran	15.0	1.0
ni tran	15.0	1.0
hy le	15.0	1.0
dang mac	15.0	1.0
nong tran	15.0	1.0
gai tran	15.0	1.0
hoe van	15.0	1.0
khieu van	15.0	1.0
thong trinh	15.0	1.0
lai trinh	15.0	1.0
qui truong	15.0	1.0
lieu vu	15.0	1.0
diu vu	15.0	1.0
nham vu	15.0	1.0
cham vu	15.0	1.0
nga vuong	15.0	1.0
ma mai	15.0	1.0
la the	15.0	1.0
la lam	15.0	1.0
lai vinh	15.0	1.0
ha lo	15.0	1.0
lo ly	15.0	1.0
lo mu	15.0	1.0
lo tien	15.0	1.0
dac luong	15.0	1.0
luu tra	15.0	1.0
du ngo	15.0	1.0
ngo thoa	15.0	1.0
hoa hua	15.0	1.0
nong thai	15.0	1.0
bao nong	15.0	1.0
nga nong	15.0	1.0
dieu nong	15.0	1.0
hang nong	15.0	1.0
kien nong	15.0	1.0
diem nong	15.0	1.0
nong tra	15.0	1.0
hong khuat	15.0	1.0
hien hua	15.0	1.0
bao dam	14.0	1.0
dam hue	14.0	1.0
dam tuyet	14.0	1.0
linh nam	14.0	1.0
dam nga	14.0	1.0
chau hien	14.0	1.0
cuu long	14.0	1.0
danh luong	14.0	1.0
dang ngoan	14.0	1.0
can dang	14.0	1.0
chuc dinh	14.0	1.0
dinh kiem	14.0	1.0
dang song	14.0	1.0
dinh tue	14.0	1.0
duc vy	14.0	1.0
hung phat	14.0	1.0
dang lieu	14.0	1.0
tam tu	14.0	1.0
bang tuyet	14.0	1.0
bao hang	14.0	1.0
bang linh	14.0	1.0
han kieu	14.0	1.0
ban thu	14.0	1.0
loan yen	14.0	1.0
thong tuan	14.0	1.0
duc kha	14.0	1.0
ngu tran	14.0	1.0
luat trong	14.0	1.0
ngai van	14.0	1.0
no van	14.0	1.0
nui van	14.0	1.0
quan vi	14.0	1.0
danh kim	14.0	1.0
kim vang	14.0	1.0
dao ky	14.0	1.0
dac hai	14.0	1.0
dan dao	14.0	1.0
gia ngan	14.0	1.0
khang mai	14.0	1.0
kien thai	14.0	1.0
ba the	14.0	1.0
che van	14.0	1.0
thon van	14.0	1.0
luc viet	14.0	1.0
dau my	14.0	1.0
diep hang	14.0	1.0
du my	14.0	1.0
diep vy	14.0	1.0
diep to	14.0	1.0
bach hue	14.0	1.0
dinh tao	14.0	1.0
chau phat	14.0	1.0
dinh su	14.0	1.0
gia viet	14.0	1.0
ha thy	14.0	1.0
hau my	14.0	1.0
dinh thiet	14.0	1.0
bay dinh	14.0	1.0
ban dinh	14.0	1.0
dinh thoa	14.0	1.0
dinh la	14.0	1.0
dinh ty	14.0	1.0
trong tuong	14.0	1.0
khoan van	14.0	1.0
na van	14.0	1.0
ro van	14.0	1.0
khang viet	14.0	1.0
dinh than	14.0	1.0
ban xuan	14.0	1.0
dac duc	14.0	1.0
diu do	14.0	1.0
huynh na	14.0	1.0
cham do	14.0	1.0
kim tuong	14.0	1.0
tat truong	14.0	1.0
chung kieu	14.0	1.0
an vi	14.0	1.0
diem to	14.0	1.0
men tran	14.0	1.0
thien tung	14.0	1.0
quan tuong	14.0	1.0
soan van	14.0	1.0
tho vinh	14.0	1.0
doan huan	14.0	1.0
doan nong	14.0	1.0
an nu	14.0	1.0
tam tan	14.0	1.0
bang tieu	14.0	1.0
nien van	14.0	1.0
chi du	14.0	1.0
du thu	14.0	1.0
ba thao	14.0	1.0
bac duong	14.0	1.0
dan duong	14.0	1.0
bien long	14.0	1.0
be duong	14.0	1.0
liem vu	14.0	1.0
ha sa	14.0	1.0
sa van	14.0	1.0
sen van	14.0	1.0
loan tu	14.0	1.0
chieu vu	14.0	1.0
gia kim	14.0	1.0
giap mai	14.0	1.0
giau huynh	14.0	1.0
cong kim	14.0	1.0
cong ky	14.0	1.0
cung duc	14.0	1.0
kim thieu	14.0	1.0
mai thong	14.0	1.0
chuong ngo	14.0	1.0
linh vy	14.0	1.0
bao my	14.0	1.0
my tan	14.0	1.0
tat tuan	14.0	1.0
hen van	14.0	1.0
ba chau	14.0	1.0
chu phan	14.0	1.0
gia xuan	14.0	1.0
phan ta	14.0	1.0
phan tieu	14.0	1.0
dai sy	14.0	1.0
ai chau	14.0	1.0
kieu tuyet	14.0	1.0
boi lam	14.0	1.0
lai tuyet	14.0	1.0
dai quach	14.0	1.0
quach to	14.0	1.0
quach vy	14.0	1.0
ho qui	14.0	1.0
be ha	14.0	1.0
be mai	14.0	1.0
bui sao	14.0	1.0
bui hoi	14.0	1.0
bui mo	14.0	1.0
bien cao	14.0	1.0
can tuan	14.0	1.0
cang tran	14.0	1.0
cao trieu	14.0	1.0
cu mai	14.0	1.0
cao hau	14.0	1.0
cao tra	14.0	1.0
chanh vo	14.0	1.0
chau trieu	14.0	1.0
da vu	14.0	1.0
chau tuyet	14.0	1.0
thieu thu	14.0	1.0
chu gia	14.0	1.0
chu huynh	14.0	1.0
chu trinh	14.0	1.0
chu loan	14.0	1.0
ta tram	14.0	1.0
lien ta	14.0	1.0
ho ta	14.0	1.0
man tieu	14.0	1.0
son thach	14.0	1.0
bao than	14.0	1.0
thieu tuan	14.0	1.0
gia thieu	14.0	1.0
ngo thieu	14.0	1.0
luong tho	14.0	1.0
to trong	14.0	1.0
thuan to	14.0	1.0
long ton	14.0	1.0
ha ton	14.0	1.0
prong tou	14.0	1.0
an thuyen	14.0	1.0
noi tran	14.0	1.0
bo tran	14.0	1.0
duan tran	14.0	1.0
tao tran	14.0	1.0
mui tran	14.0	1.0
don tran	14.0	1.0
hien khuat	14.0	1.0
ai luu	14.0	1.0
cuc mai	14.0	1.0
lu trong	14.0	1.0
ky vinh	14.0	1.0
toan trieu	14.0	1.0
bac trinh	14.0	1.0
ky trinh	14.0	1.0
tham truong	14.0	1.0
ly tri	14.0	1.0
han thao	14.0	1.0
khuat tuan	14.0	1.0
liem vo	14.0	1.0
kiem vu	14.0	1.0
vu xuyen	14.0	1.0
hue vuong	14.0	1.0
ma tien	14.0	1.0
ha mac	14.0	1.0
la nam	14.0	1.0
lai ngo	14.0	1.0
le lich	14.0	1.0
di le	14.0	1.0
kiem le	14.0	1.0
hang lu	14.0	1.0
loi luong	14.0	1.0
luong thoa	14.0	1.0
kim neang	14.0	1.0
kien kieu	14.0	1.0
ho xuyen	14.0	1.0
nong vinh	14.0	1.0
hung ong	14.0	1.0
khuat thao	14.0	1.0
khuc thu	14.0	1.0
dac toan	13.0	1.0
dai dam	13.0	1.0
bieu van	13.0	1.0
dang thom	13.0	1.0
ba gia	13.0	1.0
ba loi	13.0	1.0
bach hop	13.0	1.0
cao loi	13.0	1.0
chi son	13.0	1.0
chien sy	13.0	1.0
cu dang	13.0	1.0
gia nam	13.0	1.0
huynh song	13.0	1.0
an sy	13.0	1.0
the vien	13.0	1.0
bac nam	13.0	1.0
dieu lan	13.0	1.0
kha tuyet	13.0	1.0
am van	13.0	1.0
chon van	13.0	1.0
deo van	13.0	1.0
hang thao	13.0	1.0
thin xuan	13.0	1.0
danh dao	13.0	1.0
ba lan	13.0	1.0
chu dao	13.0	1.0
chung dao	13.0	1.0
cu hung	13.0	1.0
dao phat	13.0	1.0
dao khai	13.0	1.0
dinh thiem	13.0	1.0
dao thieu	13.0	1.0
dao tham	13.0	1.0
ai mai	13.0	1.0
tan vy	13.0	1.0
diem vy	13.0	1.0
nham thu	13.0	1.0
ba be	13.0	1.0
suc van	13.0	1.0
van xinh	13.0	1.0
dau kim	13.0	1.0
dien ly	13.0	1.0
diep ngan	13.0	1.0
diep thai	13.0	1.0
dieu duc	13.0	1.0
cuc dinh	13.0	1.0
dac linh	13.0	1.0
dac tu	13.0	1.0
dong khang	13.0	1.0
le ny	13.0	1.0
luc trinh	13.0	1.0
khang luu	13.0	1.0
sy thai	13.0	1.0
kiet thai	13.0	1.0
dinh tieu	13.0	1.0
tam tien	13.0	1.0
dong vi	13.0	1.0
ai vi	13.0	1.0
bach bao	13.0	1.0
bui xuyen	13.0	1.0
do than	13.0	1.0
doan tin	13.0	1.0
duc duc	13.0	1.0
duc hoc	13.0	1.0
duc nang	13.0	1.0
duong mong	13.0	1.0
bach sy	13.0	1.0
tat vinh	13.0	1.0
the trieu	13.0	1.0
cam hien	13.0	1.0
hong trong	13.0	1.0
doan kha	13.0	1.0
doan du	13.0	1.0
doan loi	13.0	1.0
doan luan	13.0	1.0
dien lam	13.0	1.0
doan nu	13.0	1.0
hue kieu	13.0	1.0
linh ton	13.0	1.0
ton viet	13.0	1.0
thang tu	13.0	1.0
tho viet	13.0	1.0
dong tung	13.0	1.0
duong man	13.0	1.0
duong tue	13.0	1.0
hang ni	13.0	1.0
duong lanh	13.0	1.0
long vi	13.0	1.0
can hong	13.0	1.0
hong thoa	13.0	1.0
diu thu	13.0	1.0
tri vi	13.0	1.0
tri vinh	13.0	1.0
mah ro	13.0	1.0
gia tan	13.0	1.0
le pha	13.0	1.0
chi dan	13.0	1.0
dang khuat	13.0	1.0
bang thai	13.0	1.0
chau the	13.0	1.0
hoa thao	13.0	1.0
cu hong	13.0	1.0
tra vi	13.0	1.0
lien xuan	13.0	1.0
chuong tien	13.0	1.0
hung tu	13.0	1.0
luc tuan	13.0	1.0
nu tuyet	13.0	1.0
lua van	13.0	1.0
pha van	13.0	1.0
mao vu	13.0	1.0
chau vuong	13.0	1.0
be phan	13.0	1.0
ich phan	13.0	1.0
nam quan	13.0	1.0
chau tram	13.0	1.0
sy vinh	13.0	1.0
dieu lien	13.0	1.0
hoa ton	13.0	1.0
kieu trong	13.0	1.0
uy vu	13.0	1.0
dua van	13.0	1.0
ai vu	13.0	1.0
phien tran	13.0	1.0
long quach	13.0	1.0
quach tam	13.0	1.0
hua lam	13.0	1.0
quan thao	13.0	1.0
qui vo	13.0	1.0
le uy	13.0	1.0
bach kieu	13.0	1.0
ban mai	13.0	1.0
bien hong	13.0	1.0
bui da	13.0	1.0
an dai	13.0	1.0
bui mien	13.0	1.0
bui man	13.0	1.0
ha phat	13.0	1.0
chuc xuan	13.0	1.0
bui men	13.0	1.0
mac tuan	13.0	1.0
ai ly	13.0	1.0
kim ton	13.0	1.0
nu vu	13.0	1.0
cam yen	13.0	1.0
cau tran	13.0	1.0
chau hang	13.0	1.0
thy truong	13.0	1.0
chu diep	13.0	1.0
chu vi	13.0	1.0
chung huynh	13.0	1.0
cu tuan	13.0	1.0
hao trieu	13.0	1.0
